day,month,year,hour,minute,temperature ,humidity ,wind_speed ,visibility
27,12,2017,8,30,63,63,0,0.7
27,12,2017,9,0,40,40,0,0.8
27,12,2017,10,0,30,30,0,1.6
27,12,2017,11,0,22,22,0,2.2
27,12,2017,11,30,17,17,0,2
27,12,2017,12,0,24,24,7.4,2.5
27,12,2017,12,30,24,24,7.4,2.5
27,12,2017,13,0,25,25,9.3,2.5
27,12,2017,13,30,24,24,9.3,2.5
27,12,2017,14,0,22,22,9.3,2.5
27,12,2017,14,30,15,15,5.6,2
27,12,2017,14,30,22,22,7.4,2.5
27,12,2017,15,30,21,21,3.7,2.5
27,12,2017,16,0,22,22,7.4,2.5
27,12,2017,16,30,22,22,1.9,2.5
27,12,2017,17,0,23,23,7.4,2.5
27,12,2017,17,30,18,18,3.7,1
27,12,2017,17,30,27,27,3.7,1.9
27,12,2017,18,0,33,33,0,1.9
27,12,2017,18,30,35,35,0,1.9
27,12,2017,20,0,45,45,0,1.6
27,12,2017,20,30,43,43,0,1
27,12,2017,21,0,51,51,0,1.6
27,12,2017,22,0,51,51,0,1.6
27,12,2017,22,30,51,51,0,1.6
27,12,2017,23,30,46,46,0,1
28,12,2017,0,0,48,48,0,1.6
28,12,2017,2,30,45,45,0,1
28,12,2017,2,30,51,51,0,1.6
28,12,2017,3,30,58,58,0,1.6
28,12,2017,4,0,58,58,0,1.6
28,12,2017,4,30,62,62,0,1.6
28,12,2017,5,0,58,58,0,1.2
28,12,2017,5,30,60,60,0,1
28,12,2017,5,30,58,58,0,1.2
28,12,2017,6,0,66,66,0,1.2
28,12,2017,6,30,62,62,0,1.2
28,12,2017,7,0,66,66,0,1.2
28,12,2017,8,0,58,58,0,1.1
28,12,2017,8,30,75,75,0,1
28,12,2017,8,30,55,55,0,1
28,12,2017,10,0,31,31,9.3,1.6
28,12,2017,10,30,31,31,7.4,1.6
28,12,2017,11,30,23,23,7.4,1
28,12,2017,11,30,31,31,7.4,1.6
28,12,2017,12,0,27,27,11.1,1.9
28,12,2017,12,30,25,25,11.1,2.2
28,12,2017,13,0,23,23,9.3,2.2
28,12,2017,13,30,24,24,9.3,2.5
28,12,2017,14,0,22,22,7.4,2.5
28,12,2017,14,30,12,12,5.6,2
28,12,2017,14,30,22,22,9.3,2.5
28,12,2017,15,0,21,21,9.3,2.5
28,12,2017,15,30,21,21,7.4,2.5
28,12,2017,16,0,21,21,3.7,2.5
28,12,2017,16,30,21,21,5.6,2.5
28,12,2017,17,0,22,22,5.6,2.5
28,12,2017,17,30,14,14,5.6,1
28,12,2017,17,30,25,25,1.9,2.5
28,12,2017,18,30,33,33,0,2.2
28,12,2017,19,0,35,35,1.9,1.9
28,12,2017,19,30,42,42,0,1.9
28,12,2017,20,0,45,45,0,1.9
28,12,2017,20,30,43,43,0,1
28,12,2017,20,30,45,45,0,1.6
28,12,2017,21,0,52,52,0,1.6
28,12,2017,21,30,52,52,0,1.6
28,12,2017,22,0,48,48,1.9,1.6
28,12,2017,22,30,48,48,0,1.6
28,12,2017,23,0,45,45,0,1.6
28,12,2017,23,30,37,37,0,1
29,12,2017,0,0,51,51,0,1.6
29,12,2017,0,30,48,48,0,1.6
29,12,2017,1,0,54,54,0,1.6
29,12,2017,2,0,54,54,0,1.6
29,12,2017,2,30,45,45,0,1
29,12,2017,2,30,54,54,0,1.6
29,12,2017,3,0,58,58,0,1.6
29,12,2017,4,0,62,62,0,1.6
29,12,2017,5,30,58,58,0,1
29,12,2017,5,30,62,62,0,1.6
29,12,2017,7,30,66,66,0,1.2
29,12,2017,8,0,62,62,3.7,0.9
29,12,2017,8,30,47,47,5.6,1
29,12,2017,8,30,59,59,5.6,1
29,12,2017,9,0,42,42,7.4,1.2
29,12,2017,10,30,37,37,11.1,1.6
29,12,2017,11,30,28,28,11.1,1
29,12,2017,12,30,25,25,7.4,1.9
29,12,2017,13,0,27,27,9.3,1.9
29,12,2017,13,30,25,25,7.4,1.9
29,12,2017,14,0,22,22,5.6,2.2
29,12,2017,14,30,11,11,5.6,1
29,12,2017,15,0,21,21,5.6,2.5
29,12,2017,15,30,21,21,5.6,2.5
29,12,2017,16,0,21,21,0,2.5
29,12,2017,17,0,22,22,0,2.5
29,12,2017,17,30,17,17,0,2
29,12,2017,17,30,23,23,0,2.5
29,12,2017,18,30,35,35,0,1.9
29,12,2017,19,0,42,42,0,1.6
29,12,2017,19,30,42,42,0,1.2
29,12,2017,20,30,46,46,0,1
29,12,2017,21,0,48,48,0,1.2
29,12,2017,22,0,39,39,5.6,1.2
30,12,2017,2,30,57,57,5.6,1
30,12,2017,5,30,67,67,0,1
30,12,2017,8,0,67,67,0,0.9
30,12,2017,8,30,62,62,0,1
30,12,2017,9,0,55,55,0,0.9
30,12,2017,9,30,45,45,0,0.9
30,12,2017,10,35,37,37,7.4,1.2
30,12,2017,11,0,35,35,5.6,1.2
30,12,2017,11,30,27,27,7.4,1
30,12,2017,12,0,31,31,0,1.9
30,12,2017,12,30,27,27,3.7,1.9
30,12,2017,13,0,29,29,0,1.9
30,12,2017,14,30,18,18,0,1
30,12,2017,14,30,27,27,0,1.9
30,12,2017,15,0,29,29,0,1.9
30,12,2017,15,30,27,27,0,1.9
30,12,2017,16,30,25,25,0,1.9
30,12,2017,17,30,19,19,0,1
30,12,2017,17,30,29,29,0,1.6
30,12,2017,18,0,31,31,0,1.2
30,12,2017,18,30,35,35,0,1.2
30,12,2017,19,30,42,42,0,1.2
30,12,2017,20,0,42,42,11.1,1.2
30,12,2017,20,30,40,40,0,1
30,12,2017,21,0,52,52,9.3,1.2
30,12,2017,22,0,55,55,0,1.2
30,12,2017,22,30,59,59,1.9,1.2
30,12,2017,23,0,63,63,0,1.2
30,12,2017,23,30,52,52,0,1
31,12,2017,0,0,51,51,0,1.2
31,12,2017,0,30,54,54,0,1.2
31,12,2017,1,0,54,54,0,1.2
31,12,2017,1,30,51,51,0,1.2
31,12,2017,2,0,51,51,0,1.2
31,12,2017,2,30,51,51,0,1
31,12,2017,2,30,51,51,0,1.2
31,12,2017,3,0,51,51,0,1.2
31,12,2017,5,0,58,58,0,1.2
31,12,2017,5,30,44,44,0,1
31,12,2017,5,30,54,54,0,1.2
31,12,2017,6,0,54,54,0,1.2
31,12,2017,6,30,58,58,0,1.2
31,12,2017,7,30,66,66,0,1
31,12,2017,8,0,66,66,0,0.9
31,12,2017,8,30,60,60,0,1
31,12,2017,8,30,62,62,0,0.8
31,12,2017,9,0,55,55,1.9,1
31,12,2017,9,30,48,48,5.6,1.2
31,12,2017,10,0,48,48,9.3,1.1
31,12,2017,10,30,45,45,9.3,1.1
31,12,2017,11,0,43,43,7.4,1.1
31,12,2017,11,30,35,35,7.4,1
31,12,2017,11,30,43,43,7.4,1.1
31,12,2017,12,30,37,37,9.3,1.1
31,12,2017,13,0,40,40,7.4,1.1
31,12,2017,13,30,31,31,7.4,1.2
31,12,2017,14,30,22,22,1.9,1
31,12,2017,14,30,31,31,5.6,1.2
31,12,2017,15,30,33,33,3.7,1.6
31,12,2017,16,0,31,31,0,1.6
31,12,2017,16,30,31,31,0,1.6
31,12,2017,17,0,33,33,0,1.6
31,12,2017,17,30,26,26,0,1
31,12,2017,18,0,45,45,0,1.2
31,12,2017,19,0,55,55,0,1.2
31,12,2017,19,30,48,48,0,1.2
31,12,2017,20,0,55,55,0,1.2
31,12,2017,20,30,42,42,0,1
31,12,2017,20,30,51,51,0,1.2
31,12,2017,22,30,63,63,3.7,1.2
31,12,2017,23,0,67,67,5.6,1.2
31,12,2017,23,30,66,66,3.7,1
1,1,2018,0,0,67,67,9.3,1.2
1,1,2018,0,30,67,67,5.6,1.2
1,1,2018,1,0,67,67,5.6,1.2
1,1,2018,1,30,67,67,5.6,1.2
1,1,2018,2,0,72,72,5.6,1.2
1,1,2018,2,30,67,67,3.7,1
1,1,2018,2,30,67,67,5.6,1.2
1,1,2018,3,0,63,63,5.6,1.2
1,1,2018,3,30,63,63,3.7,1.2
1,1,2018,4,0,71,71,0,1.2
1,1,2018,4,30,72,72,3.7,1.2
1,1,2018,5,0,72,72,1.9,1.2
1,1,2018,5,30,75,75,0,1
1,1,2018,6,0,87,87,0,1.2
1,1,2018,6,30,87,87,0,1.2
1,1,2018,8,30,70,70,0,1
1,1,2018,9,0,63,63,0,0.8
1,1,2018,9,30,52,52,0,1
1,1,2018,11,0,43,43,5.6,1.2
1,1,2018,11,30,37,37,0,1
1,1,2018,12,0,43,43,7.4,1.2
1,1,2018,13,0,38,38,13,1.6
1,1,2018,13,30,33,33,13,1.6
1,1,2018,14,0,22,22,13,1.6
1,1,2018,14,30,16,16,9.3,1
1,1,2018,15,0,17,17,11.1,1.9
1,1,2018,16,0,20,20,9.3,1.9
1,1,2018,16,30,23,23,9.3,1.9
1,1,2018,17,0,25,25,7.4,1.9
1,1,2018,17,30,16,16,9.3,1
1,1,2018,17,30,26,26,5.6,1.6
1,1,2018,18,0,26,26,3.7,1.2
1,1,2018,18,30,28,28,1.9,1.2
1,1,2018,19,0,34,34,0,1.2
1,1,2018,19,30,37,37,0,1.2
1,1,2018,20,0,37,37,0,1.2
1,1,2018,20,30,32,32,0,1
1,1,2018,20,30,42,42,0,1.2
1,1,2018,21,30,51,51,0,1.2
1,1,2018,23,0,62,62,0,1.2
1,1,2018,23,30,51,51,0,1
2,1,2018,0,0,67,67,0,1.2
2,1,2018,0,30,67,67,0,1.2
2,1,2018,1,30,71,71,0,1.2
2,1,2018,2,0,76,76,0,1.2
2,1,2018,2,30,68,68,0,1
2,1,2018,2,30,76,76,0,1.2
2,1,2018,3,0,82,82,0,1.2
2,1,2018,3,30,76,76,0,1.2
2,1,2018,4,30,82,82,0,1.2
2,1,2018,5,0,87,87,0,1.2
2,1,2018,5,30,89,89,0,1
2,1,2018,5,30,87,87,0,1.2
2,1,2018,6,30,93,93,0,1.2
2,1,2018,7,0,87,87,0,0.9
2,1,2018,7,30,93,93,0,0.7
2,1,2018,8,0,93,93,0,0.7
2,1,2018,8,30,69,69,0,1
2,1,2018,8,30,88,88,0,0.7
2,1,2018,9,0,67,67,0,0.7
2,1,2018,9,30,45,45,0,0.9
2,1,2018,10,0,39,39,0,1
2,1,2018,11,0,35,35,0,1.2
2,1,2018,11,30,21,21,0,1
2,1,2018,11,30,30,30,0,1.2
2,1,2018,12,30,30,30,1.9,1.2
2,1,2018,13,0,31,31,1.9,1.2
2,1,2018,13,30,28,28,1.9,1.2
2,1,2018,14,0,28,28,0,1.6
2,1,2018,14,30,24,24,0,1
2,1,2018,14,30,27,27,0,1.6
2,1,2018,15,0,27,27,0,1.6
2,1,2018,16,0,25,25,1.9,1.6
2,1,2018,16,30,25,25,0,1.6
2,1,2018,17,0,28,28,0,1.9
2,1,2018,17,30,21,21,0,1
2,1,2018,17,30,30,30,0,1.9
2,1,2018,18,0,35,35,0,1.6
2,1,2018,18,30,37,37,0,1.6
2,1,2018,19,0,39,39,0,1.6
2,1,2018,20,0,48,48,5.6,1.2
2,1,2018,20,30,39,39,3.7,1
2,1,2018,20,30,48,48,7.4,1.2
2,1,2018,21,0,51,51,3.7,1.2
2,1,2018,21,30,51,51,0,1.2
2,1,2018,22,0,58,58,0,1.2
2,1,2018,22,30,54,54,0,-9999
2,1,2018,23,30,45,45,0,1
3,1,2018,0,0,58,58,0,1.2
3,1,2018,0,30,62,62,0,1.2
3,1,2018,1,0,62,62,0,1.2
3,1,2018,2,0,62,62,0,1.2
3,1,2018,2,30,59,59,0,1
3,1,2018,3,0,71,71,0,1.2
3,1,2018,5,0,76,76,0,1.2
3,1,2018,5,30,67,67,0,1
3,1,2018,5,30,71,71,0,1.2
3,1,2018,6,0,76,76,0,1.2
3,1,2018,7,0,76,76,0,1.2
3,1,2018,8,0,81,81,0,0.7
3,1,2018,8,30,73,73,0,1
3,1,2018,8,30,71,71,0,0.7
3,1,2018,9,0,67,67,0,0.7
3,1,2018,9,30,55,55,7.4,0.7
3,1,2018,10,0,48,48,9.3,0.7
3,1,2018,10,30,45,45,5.6,0.9
3,1,2018,11,0,42,42,9.3,0.9
3,1,2018,11,30,31,31,5.6,1
3,1,2018,11,30,40,40,7.4,1
3,1,2018,12,0,35,35,9.3,1.2
3,1,2018,12,30,28,28,7.4,1.2
3,1,2018,14,0,23,23,7.4,1.9
3,1,2018,14,30,14,14,5.6,1
3,1,2018,14,30,22,22,5.6,1.9
3,1,2018,15,0,22,22,3.7,1.9
3,1,2018,15,30,20,20,7.4,1.9
3,1,2018,16,0,19,19,9.3,1.9
3,1,2018,17,0,23,23,7.4,1.9
3,1,2018,17,30,13,13,5.6,1
3,1,2018,17,30,24,24,5.6,1.9
3,1,2018,18,0,28,28,1.9,1.2
3,1,2018,19,0,42,42,0,1.2
3,1,2018,19,30,42,42,0,1.2
3,1,2018,20,30,36,36,0,1
3,1,2018,21,0,51,51,7.4,1.2
3,1,2018,21,30,44,44,5.6,1.2
3,1,2018,22,0,44,44,3.7,1.2
3,1,2018,22,30,51,51,0,1.2
3,1,2018,23,0,47,47,0,1.2
3,1,2018,23,30,44,44,0,1
4,1,2018,0,0,58,58,0,1.2
4,1,2018,0,30,62,62,0,1.2
4,1,2018,8,30,70,70,0,1
4,1,2018,11,0,40,40,7.4,1.2
4,1,2018,11,30,27,27,9.3,1
4,1,2018,11,30,37,37,7.4,1.2
4,1,2018,12,0,35,35,11.1,1.9
4,1,2018,12,30,30,30,11.1,1.9
4,1,2018,13,0,30,30,9.3,1.9
4,1,2018,13,30,28,28,9.3,1.9
4,1,2018,14,0,27,27,11.1,1.9
4,1,2018,14,30,17,17,5.6,1
4,1,2018,14,30,27,27,11.1,1.9
4,1,2018,15,0,22,22,9.3,1.9
4,1,2018,16,0,22,22,9.3,1.9
4,1,2018,17,30,18,18,5.6,1
4,1,2018,17,30,23,23,5.6,1.9
4,1,2018,18,0,26,26,0,1.6
4,1,2018,19,0,32,32,0,1.6
4,1,2018,19,30,39,39,0,1.2
4,1,2018,20,0,44,44,0,1.2
4,1,2018,20,30,38,38,0,1
4,1,2018,21,0,44,44,0,1.2
4,1,2018,21,30,44,44,1.9,1.2
4,1,2018,22,0,41,41,0,1.2
4,1,2018,22,30,47,47,0,1.2
4,1,2018,23,0,44,44,0,1.2
4,1,2018,23,30,31,31,0,1
5,1,2018,0,0,44,44,0,1.2
5,1,2018,1,0,54,54,0,1.2
5,1,2018,2,30,46,46,0,1
5,1,2018,2,30,54,54,0,1.2
5,1,2018,3,0,58,58,0,1.2
5,1,2018,3,30,62,62,0,1.2
5,1,2018,5,30,56,56,0,1
5,1,2018,5,30,66,66,0,1.2
5,1,2018,6,30,71,71,0,1.2
5,1,2018,7,0,76,76,0,1.2
5,1,2018,7,30,71,71,0,1
5,1,2018,8,0,71,71,0,0.7
5,1,2018,8,30,66,66,0,1
5,1,2018,8,30,71,71,0,0.7
5,1,2018,9,30,51,51,11.1,0.8
5,1,2018,10,0,48,48,13,0.9
5,1,2018,11,30,30,30,9.3,1
5,1,2018,11,30,40,40,9.3,1.2
5,1,2018,12,0,37,37,5.6,1.2
5,1,2018,13,0,31,31,3.7,1.2
5,1,2018,14,0,25,25,1.9,1.9
5,1,2018,14,30,15,15,0,1
5,1,2018,15,0,25,25,1.9,1.9
5,1,2018,15,30,27,27,1.9,1.9
5,1,2018,16,0,29,29,0,1.9
5,1,2018,16,30,27,27,1.9,1.9
5,1,2018,17,0,27,27,0,1.9
5,1,2018,17,30,25,25,0,1
5,1,2018,17,30,25,25,1.9,1.6
5,1,2018,18,0,35,35,0,1.6
5,1,2018,18,30,40,40,0,1.6
5,1,2018,19,0,45,45,0,1.2
5,1,2018,19,30,48,48,0,1.2
5,1,2018,20,0,55,55,0,1.2
5,1,2018,20,30,47,47,0,1
5,1,2018,21,30,51,51,0,1.1
5,1,2018,22,0,51,51,0,1.1
5,1,2018,22,30,58,58,0,1.1
5,1,2018,23,30,50,50,0,1
6,1,2018,0,0,67,67,0,1.1
6,1,2018,0,30,67,67,0,1.1
6,1,2018,2,30,71,71,0,1
6,1,2018,4,0,82,82,0,1.1
6,1,2018,5,0,87,87,0,1
6,1,2018,5,30,82,82,0,1
6,1,2018,5,30,87,87,0,1
6,1,2018,6,0,87,87,0,1
6,1,2018,6,30,87,87,0,1
6,1,2018,8,0,93,93,0,0.6
6,1,2018,8,30,78,78,0,1
6,1,2018,8,30,82,82,0,0.6
6,1,2018,9,0,63,63,0,0.7
6,1,2018,9,30,52,52,1.9,0.9
6,1,2018,10,0,49,49,0,0.9
6,1,2018,11,0,40,40,0,1.6
6,1,2018,11,30,25,25,0,1
6,1,2018,11,30,37,37,1.9,1.6
6,1,2018,12,30,35,35,1.9,1.9
6,1,2018,14,30,23,23,5.6,1
6,1,2018,15,0,29,29,7.4,1.9
6,1,2018,16,30,27,27,3.7,2.5
6,1,2018,17,30,24,24,0,2
6,1,2018,17,30,31,31,0,2.5
6,1,2018,19,0,42,42,0,1.6
6,1,2018,20,30,38,38,0,1
6,1,2018,20,30,45,45,0,1.2
6,1,2018,21,30,42,42,1.9,1.2
6,1,2018,22,0,48,48,0,1.2
6,1,2018,22,30,51,51,0,1.2
6,1,2018,23,0,48,48,0,1.2
6,1,2018,23,30,40,40,0,1
7,1,2018,0,0,58,58,0,1.2
7,1,2018,0,30,63,63,0,1.2
7,1,2018,1,0,55,55,0,1.2
7,1,2018,1,30,67,67,0,1.2
7,1,2018,2,0,67,67,0,1.2
7,1,2018,2,30,61,61,0,1
7,1,2018,2,30,63,63,0,1.2
7,1,2018,3,0,51,51,1.9,1.2
7,1,2018,3,30,62,62,1.9,1.2
7,1,2018,4,0,62,62,0,1.2
7,1,2018,4,30,58,58,0,1.2
7,1,2018,5,30,53,53,0,1
7,1,2018,5,30,66,66,0,1.2
7,1,2018,6,0,66,66,0,1.2
7,1,2018,6,30,66,66,0,1.2
7,1,2018,7,0,66,66,0,1.2
7,1,2018,7,30,62,62,0,1.2
7,1,2018,8,0,66,66,0,0.9
7,1,2018,8,30,54,54,0,1
7,1,2018,8,30,58,58,0,0.9
7,1,2018,9,0,48,48,0,0.7
7,1,2018,9,30,39,39,0,0.6
7,1,2018,10,30,21,21,0,1.6
7,1,2018,11,30,17,17,0,1
7,1,2018,11,30,21,21,0,1.9
7,1,2018,12,30,20,20,0,2.5
7,1,2018,13,30,19,19,9.3,2.5
7,1,2018,14,0,19,19,9.3,2.5
7,1,2018,14,30,14,14,11.1,2
7,1,2018,15,0,19,19,5.6,2.5
7,1,2018,15,30,17,17,1.9,3.1
7,1,2018,16,0,19,19,9.3,3.1
7,1,2018,16,30,19,19,7.4,3.1
7,1,2018,17,0,18,18,7.4,3.1
7,1,2018,17,30,12,12,5.6,2
7,1,2018,17,30,21,21,5.6,2.5
7,1,2018,18,0,24,24,0,1.9
7,1,2018,18,30,28,28,0,1.6
7,1,2018,19,0,32,32,0,1.2
7,1,2018,20,0,34,34,1.9,1.2
7,1,2018,20,30,33,33,3.7,1
7,1,2018,21,0,32,32,7.4,1.2
7,1,2018,21,30,31,31,5.6,1.2
7,1,2018,22,0,31,31,1.9,1.2
7,1,2018,22,30,34,34,0,1.2
7,1,2018,23,30,30,30,3.7,1
8,1,2018,0,0,38,38,0,1.2
8,1,2018,0,30,44,44,0,1.2
8,1,2018,1,0,44,44,0,1.2
8,1,2018,1,30,47,47,0,1.2
8,1,2018,2,0,54,54,0,1.2
8,1,2018,2,30,49,49,0,1
8,1,2018,2,30,54,54,0,1.2
8,1,2018,3,0,54,54,0,1.2
8,1,2018,3,30,58,58,0,1.2
8,1,2018,4,30,62,62,0,1.2
8,1,2018,5,0,62,62,0,1.2
8,1,2018,5,30,49,49,0,1
8,1,2018,6,30,58,58,0,1.2
8,1,2018,7,0,66,66,0,1.2
8,1,2018,7,30,66,66,0,0.9
8,1,2018,8,0,66,66,0,0.9
8,1,2018,8,30,52,52,0,1
8,1,2018,8,30,54,54,0,0.9
8,1,2018,9,0,42,42,0,1.1
8,1,2018,9,30,32,32,1.9,1.1
8,1,2018,10,0,30,30,0,1.9
8,1,2018,10,30,28,28,5.6,1.9
8,1,2018,11,30,16,16,7.4,1
8,1,2018,12,0,24,24,9.3,2.5
8,1,2018,12,30,24,24,7.4,2.5
8,1,2018,13,0,24,24,7.4,2.5
8,1,2018,13,30,20,20,7.4,2.5
8,1,2018,14,0,19,19,5.6,2.5
8,1,2018,14,30,12,12,7.4,2
8,1,2018,14,30,18,18,11.1,2.5
8,1,2018,15,0,16,16,7.4,2.5
8,1,2018,16,0,17,17,0,2.5
8,1,2018,16,30,17,17,3.7,2.5
8,1,2018,17,0,18,18,0,2.5
8,1,2018,17,30,8,8,0,2
8,1,2018,17,30,18,18,0,2.5
8,1,2018,18,0,23,23,0,2.2
8,1,2018,18,30,24,24,0,1.6
8,1,2018,19,0,30,30,0,1.6
8,1,2018,19,30,39,39,0,1.6
8,1,2018,20,30,33,33,0,1
8,1,2018,20,30,41,41,0,1.2
8,1,2018,21,30,44,44,0,1.2
8,1,2018,22,0,36,36,0,1.2
9,1,2018,2,30,45,45,0,1
9,1,2018,2,30,51,51,0,1.2
9,1,2018,3,0,54,54,0,1.2
9,1,2018,3,30,54,54,0,1.2
9,1,2018,4,0,62,62,0,1.2
9,1,2018,5,0,62,62,0,1.2
9,1,2018,5,30,55,55,0,1
9,1,2018,5,30,62,62,0,1.2
9,1,2018,6,0,58,58,0,1.2
9,1,2018,6,30,62,62,0,1.2
9,1,2018,7,30,66,66,0,1.2
9,1,2018,8,0,62,62,0,1
9,1,2018,8,30,49,49,0,1
9,1,2018,8,30,54,54,0,0.9
9,1,2018,9,0,45,45,0,1.1
9,1,2018,10,0,37,37,5.6,1.2
9,1,2018,10,30,37,37,7.4,1.2
9,1,2018,11,0,35,35,5.6,1.6
9,1,2018,11,30,23,23,0,1
9,1,2018,11,30,32,32,1.9,1.9
9,1,2018,12,0,30,30,1.9,1.9
9,1,2018,13,0,25,25,5.6,2.2
9,1,2018,13,30,25,25,5.6,2.2
9,1,2018,14,0,22,22,5.6,2.5
9,1,2018,14,30,12,12,7.4,1
9,1,2018,14,30,22,22,9.3,2.5
9,1,2018,15,0,20,20,5.6,3.1
9,1,2018,15,30,20,20,5.6,3.1
9,1,2018,16,0,20,20,9.3,3.1
9,1,2018,16,30,20,20,0,3.1
9,1,2018,17,0,20,20,1.9,3.1
9,1,2018,17,30,18,18,5.6,1
9,1,2018,17,30,21,21,1.9,3.1
9,1,2018,18,0,24,24,1.9,2.5
9,1,2018,18,30,28,28,0,1.9
9,1,2018,19,0,32,32,3.7,1.6
9,1,2018,19,30,39,39,0,1.2
9,1,2018,20,0,42,42,0,1.2
9,1,2018,20,30,45,45,0,1
9,1,2018,20,30,45,45,0,1.2
9,1,2018,21,30,48,48,3.7,1.2
9,1,2018,22,0,48,48,0,1.2
9,1,2018,22,30,47,47,0,1.2
9,1,2018,23,0,48,48,0,1.2
9,1,2018,23,30,50,50,0,1
10,1,2018,0,0,54,54,0,1.2
10,1,2018,1,0,58,58,0,1.2
10,1,2018,1,30,54,54,0,1.2
10,1,2018,2,30,50,50,0,1
10,1,2018,2,30,54,54,0,1.2
10,1,2018,3,30,58,58,0,1.2
10,1,2018,5,0,62,62,0,1.2
10,1,2018,5,30,64,64,0,1
10,1,2018,5,30,62,62,0,1.2
10,1,2018,6,0,66,66,0,1.2
10,1,2018,6,30,66,66,0,1.2
10,1,2018,7,0,66,66,0,1.2
10,1,2018,7,30,71,71,0,1.2
10,1,2018,8,0,71,71,0,0.7
10,1,2018,8,30,70,70,0,0
10,1,2018,8,30,62,62,0,0.6
10,1,2018,9,30,37,37,0,0.9
10,1,2018,10,0,34,34,1.9,1.2
10,1,2018,10,30,28,28,1.9,1.2
10,1,2018,11,0,24,24,1.9,1.6
10,1,2018,11,30,17,17,5.6,1
10,1,2018,12,0,23,23,7.4,1.9
10,1,2018,12,30,22,22,7.4,1.9
10,1,2018,13,0,20,20,9.3,1.9
10,1,2018,13,30,19,19,11.1,1.9
10,1,2018,14,0,19,19,9.3,2.2
10,1,2018,14,30,13,13,3.7,1
10,1,2018,14,30,18,18,5.6,2.2
10,1,2018,15,0,17,17,7.4,2.5
10,1,2018,15,30,15,15,9.3,2.5
10,1,2018,16,30,14,14,9.3,2.5
10,1,2018,17,0,14,14,5.6,2.5
10,1,2018,17,30,12,12,7.4,2
10,1,2018,18,0,18,18,1.9,2.2
10,1,2018,19,0,31,31,0,2.2
10,1,2018,19,30,30,30,0,1.6
10,1,2018,20,0,32,32,0,1.6
10,1,2018,20,30,24,24,0,1
10,1,2018,20,30,30,30,0,1.6
10,1,2018,21,30,24,24,3.7,1.6
10,1,2018,22,0,24,24,5.6,1.6
10,1,2018,22,30,33,33,5.6,1.2
10,1,2018,23,0,36,36,0,1.2
10,1,2018,23,30,27,27,0,1
11,1,2018,0,0,44,44,0,1.2
11,1,2018,1,0,41,41,0,1.2
11,1,2018,2,30,38,38,0,1
11,1,2018,3,0,54,54,0,1.2
11,1,2018,3,30,50,50,0,1.2
11,1,2018,4,0,54,54,0,1.2
11,1,2018,4,30,54,54,0,1.2
11,1,2018,5,0,62,62,0,1.2
11,1,2018,5,30,50,50,0,1
11,1,2018,6,0,62,62,0,1.2
11,1,2018,8,30,41,41,0,1
11,1,2018,8,30,54,54,0,0.7
11,1,2018,9,0,39,39,0,0.7
11,1,2018,9,30,26,26,5.6,0.9
11,1,2018,10,30,20,20,7.4,1.2
11,1,2018,11,0,17,17,9.3,1.2
11,1,2018,11,30,9,9,5.6,1
11,1,2018,11,30,15,15,9.3,1.2
11,1,2018,12,0,15,15,9.3,1.2
11,1,2018,12,30,15,15,11.1,1.9
11,1,2018,13,0,15,15,11.1,1.9
11,1,2018,13,30,16,16,9.3,2.2
11,1,2018,14,30,8,8,11.1,2
11,1,2018,14,30,15,15,11.1,3.1
11,1,2018,15,0,14,14,13,3.1
11,1,2018,15,30,16,16,9.3,3.1
11,1,2018,16,0,16,16,11.1,3.1
11,1,2018,16,30,14,14,11.1,3.1
11,1,2018,17,30,12,12,7.4,2
11,1,2018,17,30,16,16,7.4,2.5
11,1,2018,18,0,18,18,5.6,2.2
11,1,2018,20,30,19,19,3.7,1
11,1,2018,20,30,30,30,5.6,1.6
11,1,2018,23,0,32,32,7.4,1.2
11,1,2018,23,30,33,33,5.6,1
12,1,2018,2,30,34,34,0,1
12,1,2018,2,30,34,34,5.6,1.2
12,1,2018,4,30,34,34,5.6,1.2
12,1,2018,5,0,38,38,0,1.2
12,1,2018,5,30,25,25,0,1
12,1,2018,5,30,38,38,0,1.2
12,1,2018,6,30,44,44,0,1.2
12,1,2018,8,30,36,36,0,1
12,1,2018,8,30,44,44,0,0.9
12,1,2018,10,0,28,28,0,1.6
12,1,2018,10,30,24,24,0,1.6
12,1,2018,11,30,16,16,9.3,1
12,1,2018,11,30,25,25,9.3,1.9
12,1,2018,12,0,20,20,11.1,1.9
12,1,2018,12,30,18,18,9.3,1.9
12,1,2018,13,0,15,15,7.4,1.9
12,1,2018,13,30,16,16,11.1,2.5
12,1,2018,14,0,18,18,9.3,2.5
12,1,2018,14,30,10,10,7.4,1
12,1,2018,14,30,18,18,9.3,2.5
12,1,2018,15,0,19,19,7.4,2.5
12,1,2018,15,30,19,19,7.4,2.5
12,1,2018,16,0,19,19,9.3,2.5
12,1,2018,16,30,19,19,9.3,2.8
12,1,2018,17,0,20,20,5.6,3.1
12,1,2018,17,30,12,12,0,2
12,1,2018,17,30,22,22,0,3.1
12,1,2018,18,0,27,27,0,2.5
12,1,2018,18,30,32,32,0,2.2
12,1,2018,19,30,35,35,0,1.9
12,1,2018,20,30,28,28,0,1
12,1,2018,21,30,42,42,0,1.6
12,1,2018,22,0,42,42,0,1.2
